,index,title,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,countries_shipped_to,inventory_total,origin_country,merchant_name,merchant_rating_count,merchant_rating,merchant_id,product_id
490,490,"Summer Fashion New Women Letter Funny O-neck T-shirt "" I Only Look Up To You "" Love T-shirt / "" Don't Flatter Yourself "" Graphic Tee / March T-shirt",7.0,6,EUR,100,0,3.8,61,28.0,11.0,12.0,2.0,8.0,"Summer,Plus Size,Love,Graphic T-Shirt,Funny,summer t-shirts,short sleeves,T Shirts,Funny T Shirt,Women's Fashion,Fashion,Women",black,45,50,CN,enjoythesunshine,139607,4.216385997836785,59257409b674b15e8191b8de,5c9212fc8de79667e3c7ca59
491,491,"T-shirt sans couture pour femmes, mode d'été, bandeau long basique, superposition, t-shirt stretch côtelé",8.0,42,EUR,1000,0,3.95,449,230.0,87.0,60.0,25.0,47.0,"Summer,Fashion,Tube top,summer shirt,Tops,cool shirts,tank top,slim shirts,Sleeveless Shirt,teesamptshirt,solid color,Off shoulder shirt,tops for women",Black,40,50,CN,unnistore,47981,4.025364206665138,5684eae9daaaee26a0fdadba,5abb107507c7b470f5efc3cf
492,492,Femmes sexy été plage dentelle sans manches soirée soirée cocktail patineuse mini robe,12.0,13,EUR,10000,0,3.56,893,364.0,140.0,157.0,92.0,140.0,"Mini,beachlacesleevelessdres,cocktailskaterminidres,Lace,Cocktail,Summer,Dress,eveningcocktailskaterminidres,Mini dress,Women's Fashion,sleeveless,sexy,partyeveningcocktailskaterminidres,Women,womengirlsummersexyprintedflowerdres,mini dress sexy club wear,party,Beach",white,42,50,CN,fashionshowstyle,117487,4.087737366687378,5448701f90c77609a237f99f,554b114fff561a1235152554
493,493,Boho Vintage Women - Robe longue sans manches à imprimé floral - Robes Vestidos - Robes longues tuniques décontractées à volants et manches d'été,11.0,76,EUR,1000,1,4.1,364,212.0,61.0,38.0,20.0,33.0,"Sleeveless dress,ruffle,sundress,long dress,Dress,Women's Fashion,Summer,printed,Floral,tunic,Casual,Vintage dress,Women,Floral print,sexy dresses,Vintage,summer dress,boho,Women S Clothing,boho dress,sleeveless,casual dress",floral,40,50,CN,ufeelme,6343,4.149140785117452,5a54add17dee4a20b31ef567,5a755aca35ca8610fb54bfc3
494,494,Femmes deux pièces imprimé floral bikini ensemble taille haute sport shorts maillot de bain maillot de bain,11.0,14,EUR,1000,0,3.93,651,333.0,114.0,97.0,39.0,68.0,"Women,Shorts,Floral print,two piece bathing suit,Print,Waist,high waisted,Women's Fashion,Swimsuit,push up swimwear,high waist,Bikini,Fashion,Sport,high waisted shorts,Floral,crop top,Suits,Sports Wear,Swimming",leopard,83,50,CN,xff,6383,4.279492401691995,58d9f311fe9cae52ce0213ec,5cb14fc53632e85803d4e328
495,495,T-shirt à manches courtes T-shirt jersey sans manches,5.69,5,EUR,5000,0,3.61,437,183.0,80.0,63.0,42.0,69.0,"blouse,Fashion,Pleated,Women's Fashion,tank top,T Shirts,backless,sleeveless tops,sexy,Casual,Women Fashion,Bottoming shirt",red,39,50,CN,beihaidaofj,2114,4.227530747398297,5ad02d61ccf0c866db06b8c9,5b977f816c03331992548158
496,496,Mode féminine Boho Long Dot Dress Long Dress High Silt Printed Beach Dress XS-5XL,12.0,11,EUR,100,1,3.28,40,10.0,11.0,8.0,2.0,9.0,"wavepointdre,Fashion,long dress,Beach,Dress,summer dress,beach dress,boho,Party Dress,boho dress,printed,Women's Fashion",black,38,50,CN,bazaretsaintfrusquinc81f273ad6c611e5aa81062170e5f359,7936,3.964591733870968,56c6a33fabb774437118cd63,5e9d34befcc85c593db92d5c
497,497,2020 Été Sexy Femmes Halter Tops Plage De Natation Lettre Imprimer Maillots De Bain Lady Push Up Gilet Soutien-Gorge S-5XL,7.0,6,EUR,100,0,3.6,25,10.0,4.0,5.0,3.0,3.0,"Summer,Vest,Swimming,Halter,wrappedchest,letter print,bras for women,Tops,slingvest,Swimwear,Push up bikini,Print,Women's Fashion,Halter Bikini,sexy,Women,Beach,summer tops,Bras,Bottoming shirt",black,127,50,CN,lindieduxin,483,4.15527950310559,5d8b2f16ddac8e198fc7c8b7,5dea1d9cec016f062ce8aab1
498,498,Fashion Women Back Deep V V Sexy Gilet sans dos Sexy Débardeur sans manches Slim T-shirt femme haut slim,7.0,13,EUR,50000,1,3.35,9075,2998.0,1514.0,1827.0,1136.0,1600.0,"Vest,womens top,Tank,Tops,slim,T Shirts,Womens T Shirts,Women's Fashion,Fashion,backless,sexy,sleeveless,womens vest,Women",gray,40,50,unknown,fashionshow,839882,4.103759813878616,52bd3ddb34067e4620a4c62d,552f840fcea30816e52aabcf
499,499,Women Sister Shirt Cute Cat Imprimé Couple d'été Débardeur Dessus Veste S-3XL,5.66,5,EUR,10000,1,4.29,2068,1245.0,418.0,247.0,68.0,90.0,"Summer,Vest,Fashion,Tank,Shirt,cute,Tops,women tank,Cats,Women's Fashion,printed,Women Fashion,Women",grey,138,50,CN,simplevalueltd,2174765,4.356187909958088,5bd0a13aa8f4bb2739445be4,5c4a036b77c75a26fc78fb02
500,500,Sexy Women Jupe robe en dentelle Bodycon Jupe et col en V Crop Tops 2-Pièces Party Clubwear,8.0,7,EUR,20000,0,3.39,2877,1046.0,453.0,522.0,289.0,567.0,"2pieceset,short dress,Skirts,Tops,slim,short sleeves,V-neck,bodycon,clubwear,Women's Fashion,party,croptopandskirt,sexy,Mini dress,Lace,Dress,Women",unknown,47,50,CN,gl,402743,4.156715324661136,53facca81c105e3d5866e212,569de6363e68eb0d85e0cded
501,501,Mode décontractée d'été pour femmes,5.0,5,EUR,10000,1,3.88,1109,555.0,182.0,172.0,81.0,119.0,"blouse,Summer,Fashion,off the shoulder top,Shirt,Tops,short sleeves,Print,Women's Fashion,shoulderdrape,Floral,Floral print,Casual,Women",pink,50,50,CN,redisland,59903,4.153665091898569,557ed5b886d66519ff242099,5cb3f6030aa3a43bd26d5af9
502,502,Maillot de bain une pièce à manches volantées pour femme - Maillot de bain monokinis à bretelles ajustables - Maillot de bain monokinis - Maillot de bain une pièce,14.0,13,EUR,5000,0,4.16,2082,1201.0,398.0,241.0,94.0,148.0,"Fashion,Swimming,ruffled,onepiece,One Piece Swimsuits,Womens swimwear,Swimwear,Bikini,beach volleyball swimwear,women bathing suit,monokini,Swimsuit,Swimming suit,swimming suit for women",black,31,50,CN,seaboy2,5841,4.2177709296353365,5b235f8ad1c3603c027fdcda,5b2b24dd7fc4eb3f593dac62
503,503,2019 Punk Style Femmes Squelette Imprimé Premium Moulante Slim Fit Élasticité Souple Noir Été Casual Shorts,6.0,47,EUR,1000,0,4.28,134,84.0,19.0,22.0,2.0,7.0,"Summer,Shorts,Skeleton,Casual pants,athleticshort,summer shorts,Women's Fashion,Hot pants,High Waist Pants,womenshortspant,black,printed,punk style,skeletonprinted,Women,slim,Casual,Slim Fit",multicolor,43,50,CN,streetstyle,25914,3.862313807208458,583512a3b63b3b249b0acc46,5cc01186416a307424603aba
504,504,Maillots de bain à rayures pour dames avec double débardeur tankini (plus grande taille),8.0,7,EUR,10000,0,4.02,2694,1383.0,591.0,342.0,153.0,225.0,"Summer,Fashion,bikini set,Bottom,striped bikini,Swimwear,Swimsuit,beachwear for women,Stripes,monokini,Tankini Set,Swimming",navy blue,31,50,CN,honestfashionshopping,10258,4.243712224605186,570d017b1b4ca758e18e407d,574eaac76283f860b772ba47
505,505,Plus la taille des femmes de la mode lâche décontracté sans manches imprimé floral col rond gilet d'été camisole,5.83,5,EUR,100,0,4.36,22,13.0,5.0,3.0,1.0,0.0,"Summer,Vest,Plus Size,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual,Necks",yellow,24,50,CN,unknown,17471,3.952836128441417,5aab3c8ea6bf7a704caec65c,5e9932cab3eafb25c00ba79f
506,506,1PCS Maillot de bain Monokini Maillot de bain Monokini Body sans dos Maillot de bain femme,11.0,21,EUR,1000,0,4.08,545,295.0,113.0,65.0,27.0,45.0,"bikinsuit,Fashion,Floral print,backlessswimsuit,Swimming,beach wear,Swimsuit,Halter Bikini,women swimwear,backless,Summer Fashion,monokini,Women,Women's Fashion,bikini suit,Swimwear",white,70,50,CN,hoastlnen,33303,3.981623277182236,58d3828699637874f89eb45a,5cc40a4d1d09f56e4fafa12e
507,507,2019 nouvelle mode femmes lâche col rond robe manches courtes couleur unie tenue décontractée,1.85,11,EUR,100,0,3.9,97,49.0,16.0,14.0,9.0,9.0,"Summer,Fashion,Necks,Sleeve,Dress,neck dress,short sleeves,Round neck,Women's Fashion,Shorts,Loose,Casual,Women",black,40,50,unknown,maryswill,91631,3.83793694273772,5268759b736046671957190c,5d8d8f2e0c400f2f97671e30
508,508,2019 Short de jogging d'été pour hommes,9.0,8,EUR,5000,1,3.61,1926,740.0,405.0,345.0,164.0,272.0,"Summer,шортымужские,Fashion,compressionshort,menscasulshort,ShortsMen,Short pants,menssportspant,gymshort,Shorts,slimfitpant,printed,men's shorts",black,41,50,CN,ooww,73271,3.954443094812409,5495976a40b3782bc8b3654a,57f70798531e39192c0db8e6
509,509,Summer Quick-Dry Ellesse Shorts Hommes Siwmwear Shorts de plage Shorts de bain Beach Wear Sports (9 couleurs),8.0,56,EUR,10000,1,3.59,1285,469.0,286.0,252.0,94.0,184.0,"runningshort,Beach Shorts,ellessepant,beachpant,Bottom,sailboatshort,beach swimwear,Men's Fashion,Shorts,Summer,Men Shorts,men's shorts,Sport,Beach,ellesse,Men",black,36,50,CN,sunsunxinxin,1260,3.795238095238095,5d4b891183889735374d3c88,5e142bd2ffb8db76f604cfc7
510,510,Women Fashion Sexy Sleeveless Crop Cops en tricot sans manches Sexy,3.0,3,EUR,50000,0,3.81,11408,5065.0,2342.0,1964.0,890.0,1147.0,"corset top,Fashion,crop top,camisole,knittop,Tops,tank top,Women's Fashion,sexy,sleeveless,knit,fashionwomencroptop,Women",wine red,38,50,CN,mermaidskiss,151249,4.04915734980066,5860c757b1e41d4d67d183e8,587dc542c334b3508f79d68b
511,511,T-Shirt T-Shirt décontracté décontracté pour femme T-Shirt imprimé T-shirt Chemisier imprimé pour blouse d'été T-Shirt,6.0,17,EUR,5000,1,3.9,813,387.0,168.0,120.0,65.0,73.0,"women shirt Blouse,Summer,Fashion,Floral print,Off shoulder shirt,printed shirts,long sleeve shirt women,T Shirts,loose t-shirt,Women's Fashion,causalshirtwomen,floral shirt,sexy shirts for women,Shirt",white,38,50,CN,浩皇升,22765,4.238172633428508,569f632ed5f0840dda331a97,594b8b92a8834639b6a09295
512,512,Women's Fashion Summer Clothes Beach Sleeveless Dresses Star Printed Loose V-neck Dress Casual Cotton Party Dress Ladies Fashion Plus Size Mini Dress XS-8XL,3.86,6,EUR,50,0,4.0,6,3.0,0.0,3.0,0.0,0.0,"Mini,Plus Size,halter dress,women dresses,plus size dress,Dress,casual dresses,V-neck,Mini dress,beach dress,Fashion,Summer,printed,sleeveless,Star,Casual,Clothes,Ladies Fashion,summer dress,Party Dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Beach,loose dress",white,20,50,CN,zalarainbowsstore,4098,3.8609077598828696,58008d25047bed1ad1940bff,5ec899f21043f127b20955af
513,513,Nouveau Women Slim Outfits Loose Outfits Crop Top Short Sorts Short Pantalons à lacets Pantalons Casual Running Jumpsuits Yoga Rompers,9.0,8,EUR,5000,0,4.03,827,445.0,159.0,103.0,45.0,75.0,"Shorts,Fashion,workoutampyoga,pants,slim,Short pants,Outfits,yogaromper,Women's Fashion,Set,runningjumpsuit,cropped top,Casual,jumpsuit",black,42,50,CN,girlsshowtime,124563,4.193588786397245,5860cf7b0929fc4d76180aed,5ad714f9c4791873311ac156
514,514,Women Loose Casual Printed V Neck Long Dress Plus Size  Wave Point Dress Summer Dress,5.89,5,EUR,5000,0,3.25,392,127.0,65.0,69.0,40.0,91.0,"Summer,Plus Size,summer dress,Necks,long dress,Dress,Loose,V-neck,Women's Fashion,printed,wavepoint,Casual,Women",red,24,50,CN,panemily,4295,3.849592549476135,5b1522ab7b94e12ee3d455c9,5e943811e6cd6f1680c64414
515,515,Mens Summer Cotton Breathable Solid Color Buttons T-Shirts T-Shirts Casual Slim Short Sleeve Shirt Tops,11.0,17,EUR,1000,0,3.62,462,189.0,89.0,74.0,41.0,69.0,"Summer,men's dress shirt,Fashion,Shirt,Sleeve,Men's Shirt,Tops,casualmensshirt,short sleeves,Shorts,Men's Fashion,slim,Men T-shirt,Men Tops,Short Sleeve T-Shirt,Beach,Casual,T Shirts,Cotton",mintgreen,36,50,CN,smallspringx,5880,4.136394557823129,5b08f027c2586968afffb44f,5cc2c7e11f6e1263c6169d59
516,516,Femmes Couleur unie Taille élastiquée Taille décontractée Short décontracté Taille ample Short d'été ample,8.0,7,EUR,20000,1,3.95,9337,4487.0,1955.0,1532.0,658.0,705.0,"Women Pants,bowknot,Plus Size,Waist,chiffon,Summer,Shorts,summer shorts,Women's Fashion,widelegpant,women shorts,elastic waist,Elastic,Women,European Style,Casual,Women Clothing",black,38,50,CN,jinqianbao888,40245,3.997589762703442,55769de4fa0be7249554bce2,56ab07ee59a6820f0a29f468
517,517,2018 Femmes d'été Femmes Sexy Off Shoulder Shirt Casual Half Sleeve Top Ladies Fashion Printing Loose T-shirts Plus Grande Taille Blouse en coton Blouse XS-5XL,8.0,140,EUR,10000,1,4.17,1910,1141.0,329.0,212.0,88.0,140.0,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion",blue,19,50,CN,liwenjuanfashionstore,2050,4.167804878048781,591c4e7f1a071f13df7a63ff,5b6021aee07ac6197df2d097
518,518,Costume de sport cool pour hommes d'été Vêtements de sport Costumes de jogging décontractés Ensembles de tenues à manches courtes,11.0,168,EUR,10,0,3.33,3,0.0,2.0,0.0,1.0,0.0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",white,33,50,CN,wanguanqiuxi,47,3.914893617021277,5e71bc2ff2bef60050bd3a86,5e9dad8cbc19c300417e1733
519,519,Costume de sport cool pour hommes d'été Vêtements de sport Costumes de jogging décontractés Ensembles de tenues à manches courtes,11.0,168,EUR,10,0,3.33,3,0.0,2.0,0.0,1.0,0.0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",white,33,50,CN,wanguanqiuxi,47,3.914893617021277,5e71bc2ff2bef60050bd3a86,5e9dad8cbc19c300417e1733
520,520,S-5XL Plus La Taille D'été Femmes De Mode Salopette Casual Lâche Solide Réservoir Salopette Longue Bretelle Salopette Salopette Salopette Barboteuses Pantalon Jambes Larges,8.0,7,EUR,100,0,2.0,2,0.0,0.0,1.0,0.0,1.0,"Summer,Women Rompers,Plus Size,Tank,linenjumpsuit,women long pants,pants,Women's Fashion,Long pants,Jumpsuits & Rompers,Fashion,rompers womens jumpsuit,Wool,women Jumpsuit,Casual,jumpsuit",black,41,50,CN,adreaboutique,14676,4.07420278004906,55f7c64b3a698c4749f3bccf,5eb4e78900cf4a1f5b5d0fe1
521,521,Femmes d'été mode sexy robe de soirée irrégulière imprimé floral dos nu moulante,2.0,8,EUR,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,"Summer,Fashion,Floral print,Dress,Formal Dresses,Print,Women's Fashion,Party Dress,backless,party,Floral,Party Dresses,sexy,Women",gray,40,50,CN,schmuckdesignonline,7248,3.9430187637969096,56c94ae6df108f5af83b1e0f,5e9587727e435f174603150e
522,522,Shorts de sport de mode pour femmes Gym Workout Yoga Fitness Shorts à taille élastique Shorts d'été,5.66,5,EUR,100,1,3.41,27,8.0,8.0,4.0,1.0,6.0,"Summer,Beach Shorts,Yoga,Waist,Elastic,Fitness,Workout,summer shorts,Women's Fashion,yogashort,gymshort,women shorts,Shorts,elastic waist,Sport,Fashion,Sports Wear",black,48,50,CN,keidjur,1129,3.83348095659876,5d51381f933fb16c06bb9d71,5e4501ec336e3e324049e199
523,523,Mode féminine Décontracté à manches courtes Teinté Dégradé Impression Col rond T-Shirt Tunique Tops Lâche Plus La Taille Blouses D'été,9.0,8,EUR,100,0,4.1,10,5.0,3.0,1.0,0.0,1.0,"blouse,tunics women,Fashion,tunic,Necks,t shirt printing,Round Collar,Tops,Loose,Ladies Top,Women's Fashion,Shorts,Round neck,gradient,T Shirts,Plus Size,Summer,Tops & T-Shirts,Short Sleeved,Casual,summertee",purple,26,50,CN,yxz888,4402,4.022944116310768,5aed66b2f0b75f35a1bd6615,5eb3a12911440f2634f0dbb3
524,524,Combinaison Wrap à encolure en V Slim Street Coupe-vent 2019 Summer Tight Jumpsuit Women's Drawstring Jumpsuit Jumpsuit Shorts,8.0,9,EUR,100,1,4.08,61,38.0,6.0,8.0,2.0,7.0,"Summer,Shorts,clubwear,Sleeve,Long Sleeve,Slim Fit,V-neck,wrapjumpsuit,vneckjumpsuit,Women's Fashion,drawstring,Sport,slim,jumpsuit",red,39,50,CN,modernhatshop,1585,4.076971608832808,5ac1db0a1c256d3bd25188f4,5caeb60f046e927ba20e27eb
525,525,Casual Ladies Spaghetti Strap Débardeur D'été T-shirts Mode Baggy Sans Manches Blouse Top Plus La Taille S-2XL,9.0,8,EUR,1000,0,3.78,282,127.0,47.0,58.0,20.0,30.0,"blouse,Summer,Vest,Fashion,Tank,Shirt,sleevelessblouse,Tops,Spaghetti Strap,Women's Fashion,tank top,baggy,Casual,T Shirts,Plus Size,Ladies,sleeveless,women top,Spaghetti,summer tops",red,43,50,CN,speedup,16523,4.038733886098166,58c921126c30436b692b1ead,5c9f318958417d39264a7878
526,526,Femmes d'été mode O-cou sans manches rayures impression Slim Fit Casual coton débardeur,2.76,17,EUR,1000,1,4.33,49,28.0,13.0,5.0,2.0,1.0,"Cotton,Slim  Fitting,Tank,summer tank top,Tops,New arrival,tank top,Women's Fashion,tanktopforwomen,sleeveless tops,printtanktop,Women,Fashion,tops for women,Women Fashion,Slim Fit",green,43,50,CN,sonick,11505,4.136723163841808,565c13ad389b9b2df29caa32,5e9d28099fb1a6c87938eb06
527,527,Plus la taille d'été femmes décontracté sans manches barboteuses combinaisons combinaison de couleur unie jarretelles pantalons lâche salopette,3.83,4,EUR,100,0,3.57,67,27.0,15.0,6.0,7.0,12.0,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",lightred,38,50,CN,zuilangmands,5654,3.9587902370003536,56fba259138ef73c2a749a56,5e12c01191235958ecdd6285
528,528,Women's Fashion Caroset Flanelle Flanelle Plissé Elastique Taille Haute Sexy Shorts (8 Couleurs),7.0,9,EUR,10000,1,4.47,1838,1253.0,351.0,139.0,42.0,53.0,"Shorts,Cotton,Waist,Sports & Outdoors,Pleated,yogashort,women shorts,Fashion,Elastic,sexy,Sport,high waist",black,43,50,CN,yangboyang,8727,4.161796722814255,5acc6cc0c3911a32ad141f60,5adf04b7f3bcca2a870d2104
529,529,Maillot de bain Bikini Maillot de bain Bikini 5 Couleurs Femme Mode Mode Sexy Combinaison de bain Slim Fit Spaghetti Bracelet Camouflage Maillot de bain une pièce Bikini Maillot de bain sans dos,6.0,43,EUR,1000,0,3.46,566,239.0,71.0,85.0,56.0,115.0,"bathing suit,Fashion,bikini set,slim,One Piece Swimsuits,Women's Fashion,Summer Fashion,sexy,Spaghetti,Women Fashion,Women,onepiece,Slim Fit,Swimwear,camouflage,Swimsuit,Bikini,backless,t,Suits,jumpsuit,women Jumpsuit,Swimming",Pink,43,50,CN,snowgirl,36361,3.967520145210528,5639cd9bddb94f103070ef9f,5c3c203632a6a40bc2a9c5d9
530,530,2019 New Women Fashion Sexy Tank Bone Hand Pattern Print Spaghetti Strap Cotton Tank Tops Summer Women Casual Bodycon Slim Fit Sleeveless Beach Style Vest Plus Size S-5xl,8.0,21,EUR,100,0,4.06,36,20.0,6.0,5.0,2.0,3.0,"Summer,Vest,Spaghetti Strap,Tank,Fashion,Spaghetti,Tops,slim,Women's Fashion,Slim Fit,Plus Size,sexy,Print,sleeveless,Women,Beach,Casual,Women Fashion,Cotton",white,48,50,CN,jjqiiozoqv,5781,4.274865940148763,5ae90e716691361cdb40fb0b,5d5a4895a5d03a4088690b06
531,531,2020 femmes d'été mode spaghetti sangle imprimé floral cravate devant mini robe robe sexy,8.0,9,EUR,1000,1,4.16,45,28.0,4.0,9.0,0.0,4.0,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Print,sexy,Fashion,Floral",grey,42,50,CN,chillerty,21012,3.885160860460689,56d572b08ec6660796b65705,5e9544e52c07571a03ec85a8
532,532,"Femmes Shorts d'été à lacets taille élastique lâche mince pantalon décontracté, plus la taille S-8XL",2.66,3,EUR,100,1,2.67,12,1.0,4.0,2.0,0.0,5.0,"Summer,Shorts,Lace,Casual pants,Bottom,pants,Loose,Women's Fashion,Plus Size,Lace Up,Elastic,Casual,Women",yellow,30,50,CN,keepahorse,66644,4.137581777804454,577fb2b368116418674befd9,5edf07e70b313014b48a7450
533,533,Femmes mode cocktail soirée maxi robe en mousseline de soie d'été plage robe en dentelle,8.0,85,EUR,20000,0,3.37,5685,1813.0,1162.0,1071.0,609.0,1030.0,"Summer,Fashion,gowns,Vintage Dresses,Cocktail dresses,summerwomenladysleevelesschiffonflouncinglongsundressdressmaxidressloosedlongdres,chiffon dress,Dress,newsexyfulllongeveningdressbodyconsundressclubwearmaxibohodressessxl,Cocktail,vintagestylewomendressfloralhighwaisteveningpartyslimlongswingdres,Women's Fashion,fashionwomensdresseveningcocktaildresslongdressbandagesmlxl,party,long_maxi_dress,women dress,womensundres,Women,Beach,chiffon,Lace",multicolor,47,50,CN,gl,402743,4.156715324661136,53facca81c105e3d5866e212,5763e16461221c639c5ec734
534,534,Women's Fashion Chiffon Shirt V-neck Long Sleeve Loose Tops Zipper T-Shirt,8.0,7,EUR,1000,1,3.55,120,47.0,21.0,20.0,15.0,17.0,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Chiffon Shirt,Women's Fashion,V-neck,T Shirts,Women Clothing,chiffon,Fashion,Casual",skyblue,42,50,CN,stayflyskate,7348,4.1374523679912905,56cc2ea09879a4136344cf49,5da95c1665eaf90d411b3bd0
535,535,Femmes dentelle voir à travers sexy lace up taille basse creux bikini ensemble de lingerie,3.67,9,EUR,5000,0,3.32,510,181.0,83.0,77.0,58.0,111.0,"Lace Up,lacelingerieset,Lace,lowwaistunderwear,hollowoutlingerie,Waist,florallingerie,halterlingerieset,Women's Fashion,Bikini,Lingerie,women lingerie,Lingerie Sets,sexy,sexy lace,Bikini Lingerie,Women,sexy lingerie,laceuplingerie",white,111,50,CN,shenzhenfinejofashioncoltd,253249,4.070618245284286,53e4bb20ff4d6d1b68bdb6d1,5a6f52aef718e05afa275acd
536,536,S-XXL Mode Eté Printemps Femme Elastique Taille Haute en Dentelle Short Short Short Hot Pants,12.0,81,EUR,20000,0,4.08,1799,960.0,346.0,285.0,97.0,111.0,"Shorts,Lace,pants,Dress,Women Leggings,Hot pants,Women's Fashion,Fashion,beachwear for women,sexy,Women,Skirts,Waist",white,38,50,CN,guangzhouchanny,151914,4.127921060600077,53aa664438d3046ee44a5024,53c8f05046188e57778ac77c
